Stand	Klinikname	Bundesland	ICU low care	ICU high care	ECMO	COVID-19 cases
2020-04-02 07:54:00	Klinikum Frankfurt Oder GmbH	BB	0.0	0.5		
2020-04-01 08:15:00	Sana Kliniken Leipziger Land	SN	1.0	1.0		
2020-04-01 10:17:00	Agaplesion Diakonieklinikum Rotenburg	NI	1.0	1.0		
2020-04-01 15:40:00	Diakonie-Klinikum Stuttgart	BW	1.0	1.0		
2020-04-01 17:32:00	Sana Klinikum Hof, Eppenreuther Str. 9, 95932 Hof	BY	1.0	1.0		
2020-04-01 21:50:00	Klinik Eichstätt, Interdisziplinäre ITS	BY	1.0	1.0		
2020-04-01 09:01:00	Paracelsus Klinik Henstedt-Ulzburg	SH	1.0	1.0		
2020-04-02 08:09:00	Kreisklinik St. Elisabeth	BY	0.0	0.0		
2020-04-01 23:51:00	Diakoneo Klinik Schwabach	BY	1.0	1.0		
2020-04-01 12:02:00	Krankenhäuser Landkreis Freudenstadt	BW	0.5	0.5		
2020-04-01 09:31:00	Krankenhaus Spremberg	BB	1.0	1.0		
2020-04-01 12:44:00	Asklepios Schloßbergklinik Bad König	HE	0.0	0.5	0.0	
2020-04-01 11:11:00	Florence-Nightingale-Krankenhaus Kinderklinik	NRW	1.0	0.5		
2020-04-01 07:05:00	Marienkrankenhaus Soest, Widumgasse 5, 59494 Soest	NRW	1.0	1.0		
2020-04-01 09:40:00	Malteser Krankenhaus St. Josefshospital Uerdingen, 47829 Krefeld, Kurfürstenstr. 69	NRW	1.0	1.0		
2020-04-01 11:51:00	Sana Krankenhaus Templin	BB	0.5	1.0		
2020-04-01 09:10:00	Stiftungsklinikum Proselis Standort St. Elisabeth Hospital Herten	NRW	1.0	1.0		
2020-04-01 12:39:00	KMG Klinikum Luckenwalde	BB	0.5	1.0		
2020-04-01 13:14:00	St. Marien-Krankenhaus Berlin	BE	1.0	1.0		
2020-03-29 14:37:00	BG - Unfallklinik Murnau	BY	1.0	1.0	1.0	
2020-04-01 09:39:00	Asklepios Klinik Bad Oldesloe	SH	0.5	1.0		
2020-04-01 11:32:00	St. Josefs-Hospital Wiesbaden	HE	1.0	1.0	0.5	
2020-04-01 08:30:00	Sana Herzchirurgie Stuttgart	BW	1.0	1.0	1.0	
2020-04-01 14:10:00	Klinikum Merzig	SL	1.0	1.0	0.0	
2020-04-01 20:23:00	Kreiskrankenhaus Weilburg	HE	0.5	1.0		
2020-04-02 08:02:00	Katholisches Klinikum Koblenz-Montabaur	RP	1.0	1.0	1.0	
2020-04-01 13:06:00	Landkreis Mittweida Krankenhaus gGmbH	SN	1.0	1.0		
2020-04-01 14:52:00	St. Josef Krankenhaus GmbH Moers	NRW	0.0	1.0		
2020-04-01 09:12:00	Asklepios Harzkliniken Goslar	NI	1.0	0.5		
2020-04-01 20:28:00	Klinikum Stuttgart	BW	1.0	1.0	0.5	
2020-04-01 11:28:00	Johanniter GmbH - Ev. Krankenhaus Bethesda Mönchengladbach	NRW	1.0	1.0		
2020-04-01 14:14:00	Universitätsklinikum Freiburg	BW	1.0	1.0	1.0	
2020-04-01 12:01:00	Marienhospital Stuttgart	BW	1.0	1.0		
2020-03-31 12:12:00	Krankenhaus Mecklenburg Strelitz	MV	1.0	1.0		
2020-04-01 10:29:00	Klinikum Idar-Oberstein	RP	1.0	1.0		
2020-04-01 14:22:00	Sankt Marien Krankenhaus Ratingen	NRW	1.0	1.0		
2020-04-01 11:20:00	Asklepiosklinik Wandsbek, Hamburg	HH	0.5	1.0		
2020-03-21 11:41:00	Klinik Rotes Kreuz Frankfurt/ Main	HE	1.0	1.0	0.0	
2020-04-01 16:21:00	Klinikum Lichtenfels	BY	1.0	1.0		
2020-03-18 10:45:00	Helios Klinikum Gifhorn	NI	0.5	1.0	0.0	
2020-04-01 09:05:00	Helios Klinikum Salzgitter	NI	1.0	1.0		
2020-03-31 11:00:00	Gesundheitszentrum Glantal	RP	1.0	0.0	0.0	
2020-04-01 14:47:00	BG Klinik Tübingen	BW	0.0	1.0		
2020-04-01 09:19:00	Klinikum rechts der Isar der TU München Klinik für Anästhesiologie und Intensivmedizin	BY	1.0	1.0	1.0	
2020-04-01 12:42:00	Evangelisches Krankenhaus Oldenburg	NI	1.0	1.0	1.0	
2020-04-01 15:02:00	Kliniken Maria Hilf GmbH	NRW	1.0	1.0	1.0	
2020-04-01 16:58:00	Zentralklinik Bad Berka GmbH	TH	1.0	1.0	1.0	
2020-04-01 10:19:00	Helios Klinikum Pforzheim	BW	1.0	1.0	1.0	
2020-04-01 08:14:00	Universitätsklinikum Knappschaftskrankenhaus Bochum	NRW	1.0	1.0	1.0	
2020-04-01 09:24:00	Universitätsmedizin Mannheim	BW	0.5	0.5	1.0	
2020-04-02 09:01:00	ARDS und ECLS/ECMO-Zentrum Klinikum Kassel	HE	1.0	1.0	1.0	
2020-04-01 14:55:00	Klinikum Herford	NRW	1.0	1.0	1.0	
2020-04-01 08:49:00	Klinikverbund Allgäu - Klinik Immenstadt	BY	1.0	1.0	1.0	
2020-04-01 16:09:00	Augusta-Kliniken Bochum-Mitte	NRW	1.0	1.0	1.0	
2020-04-02 07:23:00	Klinikum Frankfurt Höchst	HE	1.0	1.0	0.0	
2020-03-31 08:38:00	Marienhospital Osnabrück	NI	1.0	1.0	1.0	
2020-04-01 10:37:00	Universitätsklinikum Münster	NRW	1.0	1.0	1.0	
2020-03-30 08:28:00	Universitätsklinikum Bonn	NRW	1.0	1.0	1.0	
2020-04-01 21:41:00	Augusta-Kranken-Anstalt gGmbH (Standort Ev. Krankenhaus Hattingen)	NRW	1.0	1.0		
2020-04-01 20:24:00	Klinikum Hochsauerland Marienhospital	NRW	1.0	1.0	0.5	
2020-04-01 18:17:00	Klinikum Forchheim-Fränkische Schweiz Standort Forchheim	BY	1.0	1.0		
2020-04-01 17:27:00	Dr. Becker Rhein-Sieg-Klinik	NRW	0.0	0.0		
2020-04-01 17:37:00	Marien Hospital Witten	NRW	1.0	1.0		
2020-04-01 15:07:00	ANregiomed Klinik Rothenburg ob der Tauber	BY	1.0	1.0		
2020-04-01 15:09:00	ANregiomed Klinik Dinkelsbühl	BY	1.0	1.0		
2020-04-01 15:27:00	ANregiomed Klinikum Ansbach	BY	1.0	1.0		
2020-04-01 14:00:00	Charité - Universitätsmedizin Berlin, Campus Charité Mitte, 101i	BE	1.0	1.0	1.0	
2020-04-01 11:03:00	Thüringen-Kliniken GmbH	TH	1.0	1.0		
2020-04-01 10:07:00	St. Georg Klinikum Eisenach	TH	1.0	1.0		
2020-04-01 10:00:00	Fachklinik Ichenhausen	BY	0.0	1.0		
2020-04-01 18:35:00	Agaplesion Diakoniekrankenhaus Seehausen	ST	1.0	1.0		
2020-04-01 08:26:00	Ev. Krankenhaus Mülheim an der Ruhr	NRW	0.5	1.0		
2020-04-01 19:30:00	Hermann-Josef Krankenhaus Erkelenz	NRW	0.0	0.5		
2020-04-01 05:56:00	Neckar-Odenwald-Kliniken gGmbH, Standort Mosbach	BW	1.0	0.5		
2020-04-01 14:55:00	Benedictus Krankenhaus Tutzing	BY	1.0	1.0		
2020-04-01 09:36:00	RoMed Klinik Bad Aibling	BY	0.0	0.5		
2020-04-01 08:28:00	RoMed Klinik Prien	BY	0.0	1.0		
2020-04-01 20:35:00	Klinik Mallersdorf	BY	0.5	0.5		
2020-04-01 16:46:00	Dr. Lubos Klinken Bogenhausen	BY	0.0	0.0		
2020-04-01 16:45:00	Dr. Lubos Kliniken Pasing	BY	0.0	0.0		
2020-04-01 18:36:00	Krankenhaus Mainburg	BY	0.5	0.5		
2020-04-01 05:47:00	Neckar-Odenwald-Kliniken gGmbH, Standort Buchen	BW	1.0	0.5		
2020-04-01 10:55:00	Deutsches Herzzentrum München des Freistaates Bayern	BY	1.0	1.0	1.0	
2020-04-01 10:20:00	Bezirksklinikum Regensburg	BY	1.0	1.0		
2020-04-01 08:55:00	Klinikum Stadt Soest	NRW	0.5	1.0		
2020-04-01 12:14:00	Roland-Klinik Bremen	HB	0.0	0.0	0.0	
2020-04-01 11:36:00	Capio Franz von Prümmer Klinik	BY	1.0	1.0		
2020-04-01 09:01:00	Wertachklinik Bobingen	BY	1.0	0.5		
2020-04-01 09:02:00	Wertachklinik Schwabmünchen	BY	0.0	0.5		
2020-04-01 14:11:00	Rheinland Klinikum Elisabethkrankenhaus Grevenbroich	NRW	1.0	1.0		
2020-04-01 08:14:00	Klinikum Landkreis Tuttlingen	BW	0.5	0.5		
2020-04-01 08:42:00	Arberlandklinik Viechtach	BY	1.0	1.0		
2020-04-01 07:23:00	Evangelisches Johannisstift Paderborn	NRW	1.0	0.5		
2020-04-01 09:27:00	Klinik Oettingen	BY	1.0	0.0		
2020-04-01 18:35:00	Ilmtalklinik Pfaffenhofen	BY	1.0	0.5		
2020-04-01 19:43:00	Internistisches Klinikum München Süd	BY	1.0	1.0		
2020-04-01 08:42:00	Arberlandklinik Zwiesel	BY	0.0	0.0		
2020-03-30 16:13:00	AMEOS Klinikum Ueckermünde	MV	1.0	1.0		
2020-03-31 10:42:00	Lukaskrankenhaus Neuss, Rheinlandklinikum	NRW	1.0	1.0		
2020-03-31 10:56:00	AMEOS Klinikum Anklam	MV	1.0	1.0		
2020-04-01 08:25:00	Kliniken Dr. Erler gGmbH	BY	1.0	1.0		
2020-04-01 11:38:00	Klinikum Aschaffenburg Abteilung Neonatologie / pädiatrische Intensivmedizin	BY	0.5	0.5		
2020-04-01 14:45:00	Marienhospital Oelde	NRW	0.5	0.0		
2020-04-01 09:15:00	Klinikum am Europakanal	BY	0.0	0.5		
2020-04-01 10:41:00	Klinikum Bad Salzungen	TH	1.0	1.0		
2020-04-01 12:48:00	Bezirksklinikum Mainkofen	BY	0.5	0.0		
2020-04-01 08:39:00	Helios Klinikum Duisburg	NRW	1.0	1.0		
2020-03-31 13:44:00	Klinikum Memmingen AöR	BY	1.0	1.0		
2020-04-01 11:07:00	Helios- Klinikum Uelzen	NI	1.0	1.0		
2020-04-01 07:45:00	Stiftungskrankenhaus Nördlingen	BY	1.0	1.0		
2020-03-31 09:35:00	Helios Kliniken Schwerin	MV	1.0	1.0	1.0	
2020-04-01 11:11:00	Vamed Ostseeklinik Damp	SH	1.0	1.0		
2020-04-01 08:16:00	Haßberg-Kliniken Haus Haßfurt	BY	1.0	1.0		
2020-03-31 10:42:00	Paracelsus Klinik Hemer	NRW	0.0	0.5		
2020-04-01 22:36:00	Malteser Krankenhaus St. Franziskus Hospital Flensburg	SH	1.0	1.0		
2020-04-01 07:57:00	Luisenhospital Aachen	NRW	1.0	0.5		
2020-04-01 09:22:00	Klinikum Würzburg Mitte, Standort Juliusspital	BY	0.5	1.0		
2020-04-01 11:12:00	Evangelisches Krankenhaus Ludwigsfelde/ Teltow gemeinnützige GmbH	BB	1.0	1.0		
2020-04-01 09:58:00	Helios Vogtlandklinikum Plauen	SN	1.0	1.0		
2020-04-01 06:42:00	Spreewaldklinik Lübben	BB	1.0	1.0		
2020-04-01 17:20:00	Klinikum-Bremen-Nord	HB	1.0	1.0		
2020-04-01 16:21:00	Helios Klinik für Herzchirurgie Karlsruhe	BW	1.0	1.0	1.0	
2020-04-01 10:23:00	DRK Kliniken Berlin Mitte	BE	1.0	1.0		
2020-04-01 09:37:00	Marienhospital Altenessen	NRW	1.0	1.0		
2020-04-01 07:27:00	Helios Klinik München Perlach	BY	0.5	0.0		
2020-04-01 09:08:00	Diakonie Klinikum Jung-Stilling	NRW	0.5	1.0		
2020-04-01 09:37:00	Westmecklenburg Klinikum  Helene von Bülow Krankenhaus Ludwigslust	MV	0.0	0.0		
2020-04-01 14:06:00	Katholisches Krankenhaus Dortmund West	NRW	0.5	1.0		
2020-04-01 06:48:00	Helios Klinikum Meiningen	TH	0.5	1.0		
2020-04-01 09:14:00	Westmecklenburg Klinikum Helene von Bülow Krankenhaus Hagenow	MV	1.0	1.0		
2020-04-01 10:13:00	Evk Castrop-Rauxel	NRW	0.0	1.0		
2020-04-01 09:52:00	Dreifaltigkeits-Krankenhaus Wesseling	NRW	1.0	1.0		
2020-04-01 08:25:00	Klinikum Altmühlfranken Gunzenhausen	BY	0.5	0.5		
2020-04-01 08:23:00	Klinikum Altmühlfranken Weißenburg	BY	1.0	0.0		
2020-04-01 08:37:00	LVR-Klinik Bonn	NRW	1.0	1.0		
2020-04-01 18:01:00	Städtisches Krankenhaus Kiel Operative Intensivstation	SH	0.5	1.0		
2020-04-01 08:13:00	Heilig-Geist-Hospital Bingen gGmbH	RP	1.0	1.0		
2020-04-01 16:43:00	Stadtklinik Frankenthal	RP	0.5	0.0		
2020-04-01 23:36:00	Krankenhaus Oranienburg Oberhavel Kliniken GmbH	BB	0.0	0.5		
2020-03-31 11:05:00	KKH Lörrach, Kreiskliniken des Landkreises Lörrach	BW	1.0	1.0		
2020-04-01 08:54:00	Christliches Krankenhaus Quakenbrück	NI	1.0	1.0		
2020-04-01 08:42:00	Krankenhaus Buchholz gGmbh	NI	1.0	1.0		
2020-04-01 13:51:00	Dreifaltigkeits-Hospital gem. GmbH, Lippstadt	NRW	0.0	1.0		
2020-03-31 07:25:00	Katholische Kliniken Ruhrhalbinsel - St.Josef Krankenhaus Kupferdreh	NRW	1.0	1.0		
2020-04-01 08:04:00	Klinikum Wilhelmshaven gGmbH	NI	0.0	1.0	1.0	
2020-04-01 08:39:00	Malteser Krankenhaus Seliger Gerhard Bonn/Rhein-Sieg	NRW	1.0	1.0		
2020-04-02 05:50:00	Schön-Klinik Vogtareuth	BY	0.0	1.0	0.5	
2020-04-01 08:49:00	Krankenhaus der Augustinerinnen gGmbH, Köln	NRW	1.0	1.0		
2020-04-01 14:27:00	Helios Klinik Erlenbach	BY	1.0	1.0		
2020-04-01 15:49:00	Krankenhaus St. Hubertus-Sift GmbH Bedburg	NRW	1.0	1.0		
2020-04-01 08:18:00	Städtisches Krankenhaus Kiel	SH	1.0	1.0		
2020-04-01 15:54:00	St. Marien-Hospital Hmm gmbH	NRW	1.0	1.0		
2020-04-01 08:31:00	Krankenhaus Sachsenhausen	HE	1.0	1.0		
2020-04-01 12:21:00	Asklepios Klinik Barmbek Hamburg	HH	1.0	1.0		
2020-03-23 15:47:00	Sankt Josef Hospital Xanten	NRW	1.0	1.0		
2020-04-01 07:56:00	Krankenhaus Märkisch-Oderland GmbH	BB	1.0	1.0		
2020-04-01 15:16:00	Bethlehem Gesundheitszentrum Stolberg	NRW	1.0	1.0		
2020-04-01 16:12:00	HELIOS Park-Klinikum Leipzig	SN	0.0	1.0		
2020-04-01 09:02:00	St. Marien-Hospital Mülheim an der Ruhr	NRW	1.0	1.0		
2020-04-01 16:09:00	Krankenhaus Porz am Rhein (Köln)	NRW	0.5	0.5		
2020-04-01 08:26:00	Waldkliniken Eisenberg/Thüringen	TH	0.5	1.0		
2020-04-01 12:17:00	Klinikum Herford	NRW	1.0	1.0	1.0	
2020-04-01 08:30:00	Deister-Süntel-Klinik Bad Münder	NI	1.0	1.0		
2020-04-01 10:33:00	Klinikum der Stadt Ludwigshafen	RP	1.0	1.0	0.5	
2020-04-01 08:33:00	Kinderkrankenhaus Amsterdamer Strasse	NRW	1.0	1.0		
2020-04-01 09:29:00	St. Rochus - Hospital	NRW	1.0	1.0		
2020-04-01 08:33:00	Sophien- und Hufeland-Klinikum Weimar gGmbH	TH	1.0	1.0		
2020-04-01 13:22:00	St. Franziskus-Hospital Münster	NRW	1.0	1.0	1.0	
2020-04-01 10:00:00	Malteser Krankenhaus St. Hildegardis	NRW	1.0	1.0		
2020-03-29 11:02:00	Sana Klinik Oldenburg in Holstein	SH	1.0	1.0		
2020-04-01 17:41:00	KMG Klinikum Pritzwalk	BB	1.0	1.0		
2020-04-01 08:21:00	Antonius Krankenhaus Köln	NRW	0.5	1.0		
2020-04-01 00:12:00	Kreisklinik Bogen	BY	1.0	1.0		
2020-04-01 19:16:00	Klinikum Bielefeld gGmbH	NRW	0.5	1.0	0.0	
2020-04-01 15:39:00	OSK Westallgäuklinikum Wangen	BW	1.0	1.0		
2020-04-01 17:30:00	St.- Elisabeth Krankenhaus Dorsten	NRW	1.0	1.0		
2020-04-01 08:33:00	Paracelsus-Klinik Zwickau	SN	0.5	0.5		
2020-03-31 08:16:00	Caritaskrankenhaus Bad Mergentheim	BW	1.0	1.0		
2020-04-01 08:30:00	Klinikverbund Allgäu - Klinikum Kempten	BY	0.0	0.5		
2020-04-01 09:42:00	Kreiskrankenhaus Prenzlau	BB	1.0	1.0		
2020-03-30 11:05:00	Asklepios Südpfalzklinik Germersheim	RP	0.5	0.5		
2020-04-01 09:31:00	Asklepios Stadtklinik Bad Wildungen	HE	1.0	1.0		
2020-04-01 16:58:00	Klinikum Westfalen - Knappschaftskrankenhaus Dortmund	NRW	1.0	1.0	1.0	
2020-04-01 10:00:00	Herzzentrum Leipzig	SN	1.0	1.0	1.0	
2020-04-01 08:27:00	SRH Klinikum Karlsbad-Langensteinbach GmbH	BW	1.0	1.0		
2020-04-01 15:31:00	Sächsische Schweiz Klinik Sebnitz	SN	0.5	1.0		
2020-04-01 06:27:00	Kreiskliniken Günzburg-Krumbach, Klinik Günzburg	BY	1.0	1.0		
2020-04-01 11:14:00	SRH Waldklinikum Gera	TH	1.0	1.0		
2020-04-01 15:23:00	Krankenhaus St. Josef  Schweinfurt	BY	1.0	1.0		
2020-04-01 16:15:00	Helios Park-Klinikum Leipzig	SN	0.5	0.5		
2020-03-31 10:50:00	Maria-Theresia-Klinik	BY	0.5	0.0		
2020-03-31 08:18:00	Klinikum Landau-Südliche Weinstraße GmbH, Standort Landau	RP	1.0	1.0		
2020-04-01 11:07:00	Heliosklinikum Warburg	NRW	1.0	1.0		
2020-04-01 08:53:00	Kliniken Erlabrunn gGmbH	SN	0.5	0.5		
2020-03-31 11:15:00	Krankenhaus Martha-Maria Halle-Dölau	ST	1.0	1.0		
2020-04-01 17:00:00	St. Josef-Krankenhaus Engelskirchen	NRW	0.0	1.0		
2020-04-01 15:44:00	Sana Klinikum Remscheid	NRW	1.0	1.0		
2020-04-01 16:24:00	Klinikverbund St. Antonius und St. Josef GmbH	NRW	1.0	1.0	1.0	
2020-04-01 08:48:00	Helios Klinikum Schleswig	SH	1.0	1.0		
2020-04-01 08:10:00	Sana Kliniken des Landkreises Cham	BY	1.0	1.0		
2020-04-01 22:46:00	Universitätsklinikum Schleswig-Holstein Campus Lübeck	SH	1.0	1.0	1.0	
2020-04-01 11:15:00	Alb-Donau-Klinikum Blaubeuren	BW	1.0	1.0		
2020-04-01 09:33:00	Asklepios Klinik Lindau	BY	1.0	1.0		
2020-04-01 09:58:00	Rhein-Mosel-Fachklinik Andernach	RP	1.0	1.0		
2020-04-01 08:06:00	Kreiskrankenhaus Saarburg GmbH	RP	1.0	1.0		
2020-04-01 10:45:00	Caritas Krankenhaus St. Josef	BY	0.5	0.5	1.0	
2020-04-01 07:02:00	Sana-Klinikum Hameln	NI	1.0	1.0		
2020-04-01 18:13:00	ViDia Diakonissenkrankenhaus	BW	1.0	1.0		
2020-04-01 08:21:00	Asklepios Klinik Kinderklinik Sankt Augustin	NRW	1.0	1.0		
2020-04-01 10:26:00	SMH Hospital Düren gGmbH	NRW	0.5	0.5		
2020-04-01 12:23:00	St. Elisabeth Krankenhaus Lahnstein - Ihr Gesundheitszentrum - GmbH	RP	0.0	0.0		
2020-04-01 15:18:00	Schön Klinik Düsseldorf	NRW	1.0	1.0		
2020-03-31 09:33:00	Sana Krankenhaus Benrath	NRW	0.0	0.5		
2020-04-01 07:22:00	Klinikum Nordfriesland, Klinik Husum	SH	1.0	1.0	0.0	
2020-04-01 22:23:00	Klinikum Frankfurt Oder GmbH	BB	0.0	0.5		
2020-04-01 08:33:00	Asklepios Klinik St. Georg, Hamburg	HH	1.0	1.0	1.0	
2020-04-01 08:52:00	Katholisches Krankenhaus St. Johann Nepomuk Erfurt	TH	0.0	1.0		
2020-04-01 07:34:00	Klinikum Konstanz - GLKN	BW	1.0	1.0		
2020-04-01 23:32:00	Marienkrankenhaus Hamburg	HH	1.0	0.5	1.0	
2020-04-01 07:22:00	Verbundkrankenhaus Bernkastel/Wittlich	RP	1.0	1.0		
2020-03-30 13:38:00	Krankenhaus Wittmund gGmbH	NI	1.0	1.0		
2020-04-01 18:04:00	Kreisklinik St. Elisabeth	BY	0.0	0.0		
2020-04-01 16:42:00	St. Bernhard-Hospital Kamp-Lintfort GmbH	NRW	0.5	1.0		
2020-04-01 17:45:00	Klinikum Dritter Orden München	BY	1.0	0.5		
2020-04-01 16:10:00	Krankenhaus Eichhof	HE	1.0	1.0		
2020-04-01 10:50:00	Asklepios Klinik Lich	HE	1.0	1.0		
2020-04-01 13:58:00	Sana Krankenhaus Gerresheim	NRW	0.5	1.0		
2020-04-01 07:48:00	Lungenclinic Großhansdorf	SH	0.5	1.0		
2020-04-01 14:49:00	EvK Herne, Bst. Eickel, Thoraxzentrum Ruhrgebiet	NRW	1.0	1.0		
2020-04-01 09:22:00	Sana-Krankenhaus Rügen GmbH	MV	0.0	1.0		
2020-03-19 07:51:00	Asklepios Nordseeklinik Westerland/ Sylt	SH	1.0	1.0	0.0	
2020-04-01 09:35:00	Rotkreuzklinik Lindenberg gGmbH	BY	1.0	1.0		
2020-04-01 19:08:00	Zentrum für Intensiv- und Notfallmedizin, Klinikum Saarbrücken	SL	1.0	1.0	1.0	
2020-04-01 19:14:00	Kreiskrankenhaus Schrobenhausen GmbH	BY	0.0	0.5		
2020-04-01 09:47:00	Katholisches Klinikum Koblenz-Montabaur	RP	1.0	1.0	1.0	
2020-04-01 12:41:00	Kreiskrankenhaus Freiberg gGmbH	SN	1.0	1.0		
2020-04-01 08:24:00	Sana Kliniken Lübeck	SH	0.5	1.0		
2020-04-01 09:58:00	St-Johannes-Hospital Dortmund	NRW	0.5	1.0	1.0	
2020-04-01 16:00:00	Fachkrankenhaus Coswig GmbH	SN	1.0	1.0	1.0	
2020-03-31 10:56:00	Universitätsklinikum Halle (Saale)	ST	1.0	1.0	1.0	
2020-04-01 09:03:00	Ev. Krankenhaus Oberhausen	NRW	1.0	1.0		
2020-04-01 07:47:00	Klinikum Oberlausitzer Bergland gGmbH	SN	1.0	0.5		
2020-04-01 08:52:00	Asklepios Klinik Langen	HE	1.0	1.0	1.0	
2020-04-01 21:02:00	Hegau-Bodensee-Klinikum (HBK) - Standort Singen	BW	1.0	1.0		
2020-04-01 15:56:00	Kliniken HochFranken	BY	0.5	1.0		
2020-04-01 16:59:00	Gemeinschaftskrankenhaus Havelhöhe	BE	1.0	1.0	1.0	
2020-04-01 09:43:00	Krankenhaus Rummelsberg GmbH Schwarzenbruck b. Nürnberg - Sana AG	BY	0.0	1.0		
2020-04-01 05:04:00	SRH Zentralklinikum Suhl	TH	1.0	1.0		
2020-04-01 14:07:00	Evangelisches Diakoniekrankenhaus Freiburg	BW	1.0	1.0		
2020-04-01 11:25:00	Diakonieklinikum Neunkirchen	SL	1.0	1.0		
2020-04-01 08:48:00	Sana Kliniken Duisburg	NRW	0.5	0.5		
2020-03-31 09:03:00	Kreiskrankenhaus Grünstadt	RP	1.0	0.5		
2020-04-01 09:09:00	Sanakrankenhaus Bad Doberan	MV	0.5	1.0		
2020-04-01 08:56:00	DRK Kinderklinik	NRW	0.5	0.5		
2020-04-01 08:55:00	Immanuel Klinikum Bernau Herzzentrum Brandenburg	BB	1.0	1.0	1.0	
2020-03-31 20:42:00	St. Marienhospital Vechta gGmbH	NI	1.0	1.0		
2020-04-01 11:21:00	Martin Luther Krankenhaus, Berlin	BE	1.0	1.0	1.0	
2020-04-01 17:09:00	GRN-Klinik Weinheim	BW	0.0	0.5		
2020-04-01 07:10:00	Pius-Hospital Oldenburg	NI	1.0	1.0		
2020-04-01 13:54:00	St.-Antonius-Hospital gGmbH Eschweiler	NRW	1.0	1.0		
2020-04-01 08:54:00	BG Klinikum Unfallkrankenhaus Berlin gGmbH - UKB	BE	0.0	1.0	1.0	
2020-03-18 10:44:00	Universitätsklinikum Essen	NRW	1.0	1.0	1.0	
2020-04-01 18:43:00	Thoraxklinik des Universitätsklinikums Heidelberg	BW	1.0	1.0	1.0	
2020-04-01 16:43:00	ARDS und ECLS/ECMO-Zentrum Klinikum Kassel	HE	1.0	1.0	1.0	
2020-03-31 21:30:00	Universitätsklinikum Schleswig-Holstein	SH	1.0	1.0	1.0	
2020-04-01 08:49:00	Barmherzige Brüder München	BY	1.0	0.5	1.0	
2020-04-01 16:53:00	Klinikum Emden interdisziplinäre Intensivmedizin	NI	1.0	1.0	1.0	
2020-04-01 13:52:00	Klinikum Frankfurt Höchst	HE	1.0	1.0	0.0	
2020-04-02 05:42:00	Universität München Campus Großhadern	BY	1.0	1.0	1.0	
2020-04-01 23:53:00	Universitätsmedizin Göttingen	NI	1.0	1.0	1.0	
2020-03-31 11:29:00	Universitätsklinikum Erlangen	BY	1.0	1.0	1.0	
2020-04-01 06:55:00	Helios Klinikum Bad Saarow	BB	0.0	1.0	1.0	
2020-04-01 08:00:00	Schön-Klinik Vogtareuth	BY	0.0	1.0	0.5	
2020-04-01 17:28:00	Städtisches Krankenhaus Pirmasens	RP	1.0	1.0		
2020-03-31 11:36:00	Universität München Campus Großhadern	BY	1.0	1.0	1.0	
2020-04-01 18:17:00	Diakoneo Diak Klinikum	BW	0.5	1.0	0.0	
2020-04-01 21:50:00	Albertinen-Krankenhaus	HH	1.0	1.0	1.0	
2020-04-01 20:54:00	Augusta-Kranken-Anstalt gGmbH (Standort Ev. Krankenhaus Hattingen)	NRW	1.0	1.0		
2020-03-31 17:31:00	Rotes Kreuz Krankenhaus Bremen	HB	1.0	1.0		
2020-03-30 12:31:00	Malteser Krankenhaus St. Franziskus Hospital Flensburg	SH	1.0	1.0		
2020-04-01 15:40:00	St. Martinus Krankenhaus Langenfeld	NRW	1.0	1.0		
2020-04-01 15:07:00	Krankenhaus Oranienburg Oberhavel Kliniken GmbH	BB	0.0	0.5		
2020-03-31 22:38:00	Klinik Schillerhöhe Robert-Bosch-Krankenhaus	BW	1.0	1.0	1.0	
2020-04-01 21:04:00	Robert-Bosch Krankenhaus	BW	1.0	1.0	1.0	
2020-04-01 14:58:00	Filderklinik	BW	1.0	1.0		
2020-04-01 08:13:00	Universitätsklinikum Schleswig-Holstein Campus Lübeck	SH	1.0	1.0	1.0	
2020-04-01 08:14:00	Kreisklink Wertingen	BY	1.0	1.0		
2020-03-31 08:38:00	Klinikum Frankfurt Oder GmbH	BB	0.0	1.0		
2020-04-01 19:06:00	Klinik Eichstätt, Interdisziplinäre ITS	BY	1.0	1.0		
2020-04-01 17:56:00	Marienkrankenhaus Hamburg	HH	1.0	1.0	1.0	
2020-04-01 13:38:00	Diakoneo Klinik Schwabach	BY	1.0	1.0		
2020-03-31 22:23:00	Albertinen-Krankenhaus	HH	1.0	1.0	1.0	
2020-03-31 22:29:00	Uniklinik Köln Internistische Intensivstation ECMO Zentrum	NRW	1.0	0.5	0.5	
2020-03-28 19:56:00	Asklepios Klinikum Hamburg-Harburg	HH	1.0	1.0	1.0	
2020-03-31 22:34:00	Universitätsmedizin Göttingen	NI	1.0	1.0	1.0	
2020-04-01 18:02:00	UKGM, Standort Marburg	HE	1.0	1.0		
2020-04-01 17:56:00	Kath. Klinikum Lünen-Werne - Klinikum Lünen SMH	NRW	1.0	1.0		
2020-04-01 17:56:00	Charité - Universitätsmedizin Berlin, Campus Charité Mitte, 102i	BE	1.0	1.0		
2020-04-01 08:35:00	Agaplesion Diakoniekrankenhaus Seehausen	ST	1.0	1.0		
2020-04-01 07:23:00	Hermann-Josef Krankenhaus Erkelenz	NRW	0.0	0.5		
2020-03-31 21:12:00	München Klinik Schwabing	BY	0.0	0.0	0.5	
